max_Accel_X,min_Accel_X,range_Accel_X,mean_Accel_X,std_Accel_X,rms_Accel_X,skew_Accel_X,kurtosis_Accel_X,fft_peak_Accel_X,fft_mean_Accel_X,max_Accel_Y,min_Accel_Y,range_Accel_Y,mean_Accel_Y,std_Accel_Y,rms_Accel_Y,skew_Accel_Y,kurtosis_Accel_Y,fft_peak_Accel_Y,fft_mean_Accel_Y,max_Accel_Z,min_Accel_Z,range_Accel_Z,mean_Accel_Z,std_Accel_Z,rms_Accel_Z,skew_Accel_Z,kurtosis_Accel_Z,fft_peak_Accel_Z,fft_mean_Accel_Z,Activity,Person
-0.47265031055069906,0.8593108599097317,-0.6527151387345499,0.9126774444520823,-0.6708271252351193,-0.5872213643643005,-1.196163110908283,0.07360373790389414,-0.25806966715463114,-0.6072218310066766,0.20740446131477097,0.6617694606639183,-0.45890133567686175,-0.22191475668366448,-0.6136854154069605,-0.6157501244526097,2.6810557224258393,1.9925953718772937,0.7760068664811245,-0.36923536982100547,-0.2812561595923079,0.6683085073933327,-0.5360884367188034,1.1000915711959216,-0.6294474528475295,-0.5156598802089397,0.22131872661298602,0.1520410076298673,-0.917429415605116,-0.5402344246040777,Walking,Alisa
-0.5126931246226389,0.9244812076632427,-0.7056708156750859,-0.0275063301508755,-0.6967516792089501,-0.7084110829549968,-0.09716012103734865,-0.6682076667447037,-0.25806966715463114,-0.6655223768025066,0.10805501965078908,0.6806003676086996,-0.5004274122721066,0.04075663626832786,-0.5796805216759442,-0.5926701463791869,1.6985013864483451,0.026539216912407418,0.7760068664811245,-0.3346614379256167,-0.3417177800871758,0.02509167996754326,-0.2151708027463212,-0.4210317862200801,-0.23191206107032333,-0.25014934905366515,-1.1074249705406156,0.23618651412551822,1.6708030216265002,-0.3280321120799682,Walking,Alisa
-0.5919412438486874,0.9437997277437612,-0.7768135911312395,-0.6286531657294178,-0.7737061499100434,-0.769115840367129,0.4419168890676765,-0.7010526728860327,-1.0358591442567424,-0.7217654189671946,-0.3571836743167169,0.6917027634268782,-0.634903071518655,0.34264661176083966,-0.6070015816898859,-0.6227448318517065,1.213973933253994,-0.49957116365295734,-0.09223536447873909,-0.702173202820963,-0.4885521571936159,0.08190700711993833,-0.3331444838037054,-0.12705603422379905,-0.3295903640870678,-0.34783907172543355,-0.9279904888960273,-0.0006895964448523329,1.023744912318596,-0.4306645910338221,Walking,Alisa
-0.5972268914817752,1.0028770276047956,-0.7992975002649003,-0.4022350286856731,-0.8169206858929546,-0.8271607053657598,-0.04189869340604311,-0.7766379044514954,-1.0358591442567424,-0.7640842150760783,-0.48266921524395334,0.7044415673511505,-0.6787573511526809,0.4466830978377156,-0.6576007711233108,-0.6717049161506919,1.0442230608846035,-0.47688505235420947,-0.09223536447873909,-0.7305008622378754,-0.4780646437401989,0.18159548744816076,-0.3822238309142244,-0.1452757428070461,-0.332837970675632,-0.3511757502225218,-1.0011212141637678,-0.060523710655947006,-0.270371306297212,-0.45265625674542675,Walking,Alisa
-0.5703758953895696,0.9867067837504854,-0.7722383692697462,-0.30222723823320946,-0.7574949494201968,-0.772379984340993,0.013606198723065902,-0.901825340669525,-1.0358591442567424,-0.7261902169770686,-0.6839844345362721,0.7297751186064246,-0.7529231159108274,0.3646304688053515,-0.6961626012587985,-0.7110844217025952,0.8584437238145206,-0.737015583296866,-0.09223536447873909,-0.7772219373312668,-0.5185382755952034,0.2859294094729633,-0.46389286576657723,-0.15124990671266067,-0.3883064959735134,-0.4057174346343509,-0.700820383402367,-0.34931087223497687,1.023744912318596,-0.5682763075731785,Walking,Alisa
-0.5353919224046181,0.8667063292781741,-0.7066149146543402,-0.07650297185964947,-0.701264498449154,-0.7145803811889665,0.019030598604770545,-0.6493794595317246,-0.25806966715463114,-0.6740617095580894,-0.4101556287735633,0.7173244371120434,-0.6691698591295272,0.41187271866822533,-0.6441248302428992,-0.6589128509506635,1.1808603056863205,-0.4775958040165384,-0.09223536447873909,-0.6788994541524646,-0.4799848695619723,0.14005274941912862,-0.3603281155915237,-0.14588307950014145,-0.3124345971066553,-0.33113281387941157,-0.9809875236360405,-0.053268700037300505,1.023744912318596,-0.47578120617786485,Walking,Alisa
-0.5433982697256955,0.8351267628399721,-0.7035096128216429,-0.17772956876210502,-0.7165569551154795,-0.7319141563724839,-0.022985986480158427,-0.5731642963765707,-1.0358591442567424,-0.6972890224836215,-0.5352214602305203,0.7395462682395267,-0.7202904547428809,0.21587279829236716,-0.6511431211502097,-0.6664206374239864,1.5872308917712712,-0.454435549084894,-0.09223536447873909,-0.6726431691883938,-0.5523296910747147,0.16609985039843078,-0.41737492660828507,0.0017158726158270669,-0.3905033193310822,-0.4054853501032015,-1.1827673200289421,0.19879302910769925,1.023744912318596,-0.32156300567612606,Walking,Alisa
-0.559199596748789,0.9297667141119372,-0.7455631268687264,-0.44367648960867245,-0.7214605586867804,-0.7325965676572181,0.22066610888653085,-0.8247760475535314,-1.0358591442567424,-0.6892955034497351,-0.3522456926168706,0.7190556004412944,-0.6548538659384863,0.23132278072446083,-0.6549899330630818,-0.6703567457089922,1.6131745718455788,-0.13768270459689483,-0.09223536447873909,-0.750029642352515,-0.5313246805596926,0.0773973350662734,-0.35583671136162875,-0.1107059259864188,-0.41761515817828954,-0.43412628888488264,-1.3060086384659608,0.7111719235321283,1.023744912318596,-0.25242472523484355,Walking,Alisa
-0.4427157941182943,0.8467427640203724,-0.6242243154310362,0.6604055020115882,-0.6236769140840344,-0.5835408268470557,-0.3768584806367795,-0.5439944636426935,-0.25806966715463114,-0.6041915022938271,-0.7668450940703438,0.7769183280971431,-0.8120224507599697,0.16374721946631676,-0.6306816253524605,-0.645538910016023,1.117108433031497,-0.9187241747831922,-0.09223536447873909,-0.6155423075258566,-0.35298016738646293,-0.008954720590223755,-0.20293251073755425,-0.11342844832512501,-0.32612517726657547,-0.34430357358806934,-1.176175452072466,0.49748657358029813,2.3178611309344044,-0.4500550996743868,Walking,Alisa
-0.3380114610241035,1.1025499150954143,-0.6165864411698906,1.0755863553489349,-0.6326728289342974,-0.5343423839728103,0.7233593060322768,-0.33713731200607394,-1.0358591442567424,-0.5266452543141661,-0.9079203025596511,0.6874931948477224,-0.7805878103168599,-0.22092907855674426,-0.6965837832677229,-0.6955729442848764,0.772960354853566,-0.8378120174107729,-0.09223536447873909,-0.7036868162957399,-0.23789514136009085,0.23629905961566905,-0.2710919074480992,0.9847319213881954,-0.3470310605774665,-0.2913976501375408,-0.8768174965720233,0.12337040676277822,1.6708030216265002,-0.3755875948809328,Walking,Alisa
-0.5069761038805523,1.0037237157964245,-0.7252906191566661,0.22151267206656755,-0.7476322305019044,-0.7393336275375483,-0.22759805635551078,-0.5282476219878287,1.2975092870495917,-0.6607891609843063,-0.5037133726312714,0.7560547022358789,-0.7246154095526979,0.23452981717219457,-0.6007114121225144,-0.6164894374434149,1.392690120098336,-0.607929733628122,-0.09223536447873909,-0.6864672248239435,-0.36322939718090264,0.004795689156036871,-0.21659073608936869,0.13908343329845246,-0.15472698464669044,-0.17099650578448922,-1.1551827015521325,0.10763245859896109,1.023744912318596,-0.3385416103204157,Walking,Alisa
-0.5820536070374872,0.8554333796047657,-0.7415521609064644,-0.4740047570758417,-0.7469993757654229,-0.7558626095508554,-0.38975072259523336,-0.667145613598398,-1.0358591442567424,-0.716763914095767,-0.7431840405338773,0.7943384003236236,-0.8191792857951489,0.5028426991817929,-0.7341578888149294,-0.7460129082008341,1.0574333598693377,-0.8464374193008539,-0.09223536447873909,-0.7873044741175318,-0.47094100061008487,0.24205053906798582,-0.4115377557292772,-0.17958308504876774,-0.3510956109518001,-0.36929836645727737,-0.7532170459378563,-0.22165862349068155,-0.270371306297212,-0.45306007785474167,Walking,Alisa
-0.586370616063233,0.9706028767496963,-0.7804570601599491,-0.48594496260533154,-0.7959415544901111,-0.8017570367604603,0.019086261770032812,-0.5767044506790546,-1.0358591442567424,-0.7153192437719769,-0.5671649146931317,0.7371999789809721,-0.7271044539444088,0.03422152911033144,-0.7295392273441886,-0.740120031661527,1.2062232006722662,-0.5108483578093757,-0.09223536447873909,-0.5702227327148759,-0.4740121386953996,0.2752499895052359,-0.4317486612737105,0.18577204325828187,-0.4411575190309123,-0.4482652303372607,-0.9101185226553407,0.11935401615446041,-0.270371306297212,-0.22378704357788218,Walking,Alisa
-0.510777063294823,0.9082564183868257,-0.6991137355577655,-0.2356584174881035,-0.6784557015088102,-0.6944427790683145,0.3843702227789346,-0.6697648585191796,-1.0358591442567424,-0.6880812121908305,-0.534598684411037,0.7133570456108006,-0.6997411549549475,0.07710824696599879,-0.67846893187643,-0.6911221359363011,1.302765657609887,-0.4090795076089784,-0.09223536447873909,-0.6638689473363797,-0.45288908446080506,0.21108048999989876,-0.38373929923829925,0.0887649746278012,-0.38901687228473647,-0.4014908409464532,-0.9536762140930766,0.15602479277494724,1.023744912318596,-0.1705969685634781,Walking,Alisa
-0.5220199935352499,0.8708866789069977,-0.6968944434393608,-0.19117031316125474,-0.6912875746919016,-0.7069895094668688,0.30572465630549134,-0.6807143371484923,-1.0358591442567424,-0.6758892526206174,-0.3348046353401338,0.7515311368521256,-0.6754094496011117,0.1918763332606876,-0.6226615265400289,-0.6379287261981437,1.60482837918585,-0.389149847116357,-0.09223536447873909,-0.7339531932471222,-0.47123524801938205,0.1450362857330448,-0.3579371379327693,-0.29534473504602904,-0.3398511134364796,-0.3579295134186017,-0.9606762565929247,-0.021565251960517205,1.023744912318596,-0.4456909762477623,Walking,Alisa
-0.5413127855393346,0.953210358194707,-0.7380404548306211,-0.08369021659562763,-0.7666974946580798,-0.7790204832080744,0.11079520783283923,-0.432321475233171,0.5197198099474802,-0.7150752629120037,-0.21500113695808523,0.6995448399323079,-0.6025490221624633,0.46097476289938066,-0.5766867518300062,-0.591323810670284,1.287005329915754,-0.44835162043308446,-0.09223536447873909,-0.625330641908747,-0.365883226016445,0.040843642710435224,-0.23813475108810503,-0.460056662520635,-0.27890858052557266,-0.295340187087279,-0.8641749518561107,0.043423414613121776,1.023744912318596,-0.29491160415902545,Walking,Alisa
-0.581456861342962,0.7755035788165626,-0.7165258289205029,-0.8675601960833876,-0.7119835248814815,-0.6896696992136263,-0.14537161130311804,-0.7694780532192177,-1.0358591442567424,-0.6519309054919596,-0.7842511288948317,0.7443716672720697,-0.791402044278053,0.5090775812430858,-0.6990838524912658,-0.7112656488697615,0.7167502811661424,-0.7988838465181052,-0.09223536447873909,-0.7655385379169583,-0.4827770786472621,0.26439570264429424,-0.4308945693299534,-0.1549642980428587,-0.35212946806021567,-0.3701951337691151,-0.8055674364669023,-0.2357904807577026,1.023744912318596,-0.4879598429636968,Walking,Alisa
