"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.250228750E-1,-7.190321088E-1,2.285792081E0,2.502925803E0,3.465038266E0
6.350468750E-1,-1.049813191E0,2.178534850E0,1.936513039E0,3.098096929E0
6.450708750E-1,-8.278932309E-1,2.166293119E0,1.471693894E0,2.746655420E0
6.550948750E-1,6.713188291E-2,1.711529430E0,1.003196265E0,1.985004389E0
6.651188750E-1,7.990185106E-1,6.175241527E-1,1.320629908E0,1.662477071E0
6.751428750E-1,1.217294405E0,-2.348647457E-1,2.862496821E0,3.119431866E0
6.851668750E-1,1.381457908E0,-5.071244089E-1,3.509641507E0,3.805677945E0
6.951908750E-1,1.943520343E0,-4.353480826E-1,3.270583942E0,3.829297402E0
7.052148750E-1,3.019195184E0,-6.351429829E-1,2.806742451E0,4.170941063E0
7.152388750E-1,3.724403306E0,-2.234621635E-1,1.343878437E0,3.965743887E0
7.252628750E-1,4.236995373E0,-5.228020366E-1,3.807233208E-1,4.286070695E0
7.352868750E-1,3.566384057E0,-9.037902363E-1,1.180361052E0,3.863830256E0
7.453118750E-1,2.181023133E0,-3.207649483E-1,1.976280538E0,2.960648041E0
7.553358750E-1,6.531176162E-1,6.860925503E-1,2.477321430E0,2.652245667E0
7.653598750E-1,2.929186070E-1,1.566822245E0,2.504901577E0,2.969051224E0
7.753838750E-1,8.791516775E-1,5.441974372E-1,3.730190295E0,3.870836881E0
7.854078750E-1,1.169935466E0,2.575559916E0,-1.116622893E0,3.041234052E0
7.954318750E-1,1.917028363E0,4.100998200E0,-2.973234315E0,5.416023105E0
8.054558750E-1,1.651854209E0,2.477160047E0,-1.691200123E0,3.424193640E0
8.154798750E-1,7.520840800E-1,9.877510636E-1,-5.338057655E-1,1.351381228E0
8.255038750E-1,8.170197487E-2,-3.640521050E-1,4.259111881E-2,3.755304931E-1
8.355278750E-1,5.715290773E-1,1.454182068E0,-6.298731798E-1,1.684645718E0
8.455518750E-1,9.152652508E-1,1.476586551E0,-1.515229923E0,2.305198482E0
8.555758750E-1,7.646965241E-1,1.075420195E0,-1.570448688E0,2.051243148E0
8.655998750E-1,5.324497962E-1,9.967899819E-1,-1.055209002E0,1.546143296E0
8.756238750E-1,1.260466737E-1,1.140001450E0,-1.399115622E0,1.809147753E0
8.856478750E-1,-1.273944569E-1,1.126124545E0,-1.916491588E0,2.226505299E0
8.956718750E-1,-5.379888636E-1,7.729093771E-1,-1.943815919E0,2.159916955E0
9.056958750E-1,-1.100942414E0,1.992258932E-1,-1.689284576E0,2.026190399E0
9.157198750E-1,-1.361190873E0,-2.901457112E-1,-1.648994921E0,2.157825150E0
9.257438750E-1,-1.731590935E0,-9.355287766E-1,-1.465260787E0,2.453693223E0
9.357678750E-1,-2.060323153E0,-1.647389275E0,-1.385181414E0,2.979521853E0
9.457918750E-1,-2.595531666E0,-1.136190161E0,-7.832403839E-1,2.939588102E0
9.558158750E-1,-2.424171410E0,-4.401169986E-2,6.533327937E-2,2.425450987E0
9.658398750E-1,-2.083496253E0,4.394126283E-1,1.293263769E-1,2.133252308E0
9.758638750E-1,-1.642181745E0,7.788712712E-1,1.588244104E-1,1.824452393E0
9.858888750E-1,-1.006429775E0,1.198807336E0,2.004811442E-1,1.578047087E0
9.959128750E-1,-1.845819801E-1,1.263816460E0,1.377615702E-1,1.284632556E0
1.005936875E0,6.543233120E-1,1.109841000E0,1.134123609E0,1.716427220E0
1.015960875E0,1.685135976E0,1.104282856E0,1.706556666E0,2.640352162E0
1.025984875E0,2.883792965E0,1.353690065E0,1.973898090E0,3.747667585E0
1.036008875E0,3.738083451E0,1.215426511E0,2.299765465E0,4.554058705E0
1.046032875E0,3.024150699E0,1.183889554E0,2.651652072E0,4.192653174E0
1.056056875E0,2.605622790E0,3.041432145E-1,1.654176431E0,3.101301805E0
1.066080875E0,1.597123101E0,4.420157357E-1,1.263473960E0,2.083877769E0
1.076104875E0,7.680534106E-1,3.319103260E-1,5.916071002E-1,1.024728973E0
1.086128875E0,1.294591087E-1,-8.036221696E-1,-1.003280611E0,1.291952103E0
1.096152875E0,2.455783796E-1,-1.836287232E0,-1.262982501E-1,1.856935859E0
1.106176875E0,-2.371303225E-1,-3.039383281E0,3.977643000E-1,3.074458970E0
1.116200875E0,-1.464695361E0,-3.343611572E0,3.255197579E-1,3.664837508E0
1.126224875E0,-1.337987368E0,-2.555008707E0,6.245415424E-1,2.950988280E0
1.136248875E0,-4.257737786E-1,-1.803740314E0,6.236732309E-1,1.955436199E0
1.146272875E0,-2.011471421E-1,-6.699844944E-1,7.110161608E-1,9.974384074E-1
1.156296875E0,-4.162814087E-1,3.520438975E-1,8.435843803E-1,1.004420093E0
1.166320875E0,-7.740696108E-1,1.076750144E0,1.500405477E0,2.002446311E0
1.176344875E0,-5.630675715E-1,1.407796690E0,2.150442195E0,2.631223716E0
1.186368875E0,1.550968105E-1,1.481011432E0,2.438853768E0,2.857526480E0
1.196392875E0,1.906467122E0,1.211587814E0,2.642875401E0,3.476686973E0
1.206416875E0,3.527156256E0,1.645836547E0,1.790116886E0,4.284171759E0
1.216440875E0,3.967000190E0,1.701995838E0,1.445842622E0,4.552399502E0
1.226465875E0,4.451779976E0,1.139373239E0,1.343696589E0,4.787696404E0
1.236489875E0,4.170155851E0,8.849641022E-1,1.033549599E0,4.386523231E0
1.246513875E0,4.471589173E0,8.859800559E-1,9.896424186E-1,4.664703904E0
1.256537875E0,3.985734669E0,1.466798020E0,-5.126680809E-1,4.277897363E0
1.266561875E0,1.916550061E0,2.197191854E0,-2.725941532E0,3.991437512E0
